,p_value,sidak_cor_pval,holm-sidak_cor_pval,holm_cor_pval,simes-hochberg_cor_pval,hommel_cor_pval,fdr_bh_cor_pval,fdr_by_cor_pval,fdr_tsbh_cor_pval,fdr_tsbky_cor_pval,log2FC
Gm7299,0.011346955369699322,1.0,1.0,1.0,0.5,0.5,0.02356732570213945,0.24907039158360886,0.01038261912287622,0.011018485733260499,0.0174942488186
Gm7356,6.735520487712256e-06,0.136761141803044,0.1154901211419086,0.12272118328611731,0.12270771224514188,0.08755503081977162,4.061097811016594e-05,0.00042919558834688467,1.7891224624058176e-05,1.898694355804639e-05,-0.0373328871364
Gm7388,5.063091369106502e-05,0.6689557928204801,0.5771291167306885,0.8606666047430952,0.5,0.42010631571727686,0.00022811945389805048,0.0024108718328218503,0.00010049835243406374,0.00010665321046700968,0.037701801111
Gm7461,0.3264605523540244,1.0,1.0,1.0,0.5,0.5,0.36698564001436973,1.0,0.16167604979839803,0.17157763633922724,0.000111653260623
Gm7482,0.016849823800368494,1.0,1.0,1.0,0.5,0.5,0.03272868308916941,0.3458918511189092,0.01441866825294131,0.015301716123593948,0.0212536061935
Gm7504,0.09953061717762213,1.0,1.0,1.0,0.5,0.5,0.1430829879335183,1.0,0.06303541544987235,0.06689591687845325,0.00942069166116
Gm7535,0.006881319599758759,1.0,1.0,1.0,0.5,0.5,0.015452713374589401,0.16331141767556828,0.006807715029320118,0.0072246424566797685,0.016229434774
Gm7549,0.001380568851607561,0.9999999999999206,0.9999999967761547,1.0,0.5,0.5,0.003919230326049966,0.04142023767792217,0.0017266225385304855,0.0018323667258106924,-0.0203550297213
Gm7560,0.20483638569848445,1.0,1.0,1.0,0.5,0.5,0.2550591556449352,1.0,0.11236667665790198,0.11924839089214359,-0.00650971699483
Gm7606,1.0114914584821903e-05,0.19816318307492276,0.16649865087375393,0.18211903709971836,0.18210892218513355,0.12373638348052292,5.7577461754927664e-05,0.0006085052299501352,2.5365833315959018e-05,2.6919322494296835e-05,0.0439371771004
Gm7669,0.3246619156364006,1.0,1.0,1.0,0.5,0.5,0.3653764376065755,1.0,0.16096711337078182,0.17082528225390142,0.0101373007916
Gm7673,2.2441065523660615e-10,4.899769063482218e-06,4.741560352350405e-06,4.741572734494251e-06,4.741123913183778e-06,4.5593512824421275e-06,6.9160601764482355e-09,7.309212076648086e-08,3.0468802252109362e-09,3.2334814457818648e-09,-0.0761016792557
Gm7682,0.3228673811477698,1.0,1.0,1.0,0.5,0.5,0.3637881308690477,1.0,0.1602673825606563,0.17008269756912733,0.0019712835862
Gm7691,0.14701734140506495,1.0,1.0,1.0,0.5,0.5,0.19575618716393592,1.0,0.08624066888018227,0.09152233828836559,0.0136295185884
Gm7693,1.01076909938552e-09,2.206888978451005e-05,2.11278840438478e-05,2.1128106484455522e-05,2.1128106484455522e-05,2.0069831237398883e-05,2.365946687994459e-08,2.5004418214122047e-07,1.0423212050846708e-08,1.1061564709039222e-08,-0.0775570197447
Gm7712,0.0015474414852696748,0.9999999999999979,0.9999999996406364,1.0,0.5,0.5,0.004328258103376362,0.04574303229428419,0.001906820312190951,0.0020236004188456647,-0.0234296240456
Gm7721//Gm7721,2.0502186607418183e-08,0.00044754456918150165,0.00041705050339857497,0.00041713748871453037,0.0004171169865279229,0.00037867538663901386,3.000056373238469e-07,3.1705982473334827e-06,1.321679135943063e-07,1.4026232235804532e-07,0.0818272810427
Gm7730,0.014867529460631424,1.0,1.0,1.0,0.5,0.5,0.02953319834144097,0.3121204912507881,0.013010892866461513,0.013807723824734981,-0.0139748996188
Gm7735,3.786054398520207e-05,0.5624930844874789,0.47838998690484036,0.6508227511056236,0.5,0.3501343107751488,0.0001778470669968755,0.001879570010562838,7.835078031707179e-05,8.31492463410646e-05,0.0297920925875
Gm7736//Gm7736,4.4880462745754825e-14,9.79320624594493e-10,9.776610632172833e-10,9.78259446469218e-10,9.78259446469218e-10,9.71841540296575e-10,2.5787369041863445e-11,2.72532835772066e-10,1.1360662398721466e-11,1.2056427677761575e-11,-0.124400667941
Gm7755,0.23744097596460473,1.0,1.0,1.0,0.5,0.5,0.2865139098803899,1.0,0.12622411372810619,0.13395450414262197,0.00573021948494
Gm7769,0.12215518116101753,1.0,1.0,1.0,0.5,0.5,0.16881845467949808,1.0,0.07437321221773803,0.07892807855701128,0.0170583704787
Gm7774,0.09026278916107461,1.0,1.0,1.0,0.5,0.5,0.13239876393539096,1.0,0.05832846525119198,0.061900697175454086,-0.0145900425544
Gm7780,0.0005322219570718326,0.9999910479469425,0.9996833401909904,1.0,0.5,0.5,0.0017324618917233517,0.01830945807041835,0.0007632385699590968,0.0008099818739993197,0.025113266154
Gm7847,0.056593320333609066,1.0,1.0,1.0,0.5,0.5,0.08988528152757284,0.9499492030036791,0.03959908963147949,0.042024271428122026,0.0218655608599
Gm7855,0.11716917204560517,1.0,1.0,1.0,0.5,0.5,0.16318825550545385,1.0,0.07189281990047452,0.07629577864913545,-0.00855654988551
Gm7985,0.03224089011587465,1.0,1.0,1.0,0.5,0.5,0.056215248092606765,0.5941087263084848,0.024765708134230305,0.026282443622521714,-0.0107658243329
Gm8007,1.159318534761522e-08,0.0002530935757373287,0.00023708731068894373,0.0002371154199147741,0.0002371038267294265,0.0002177663935696043,1.8302647062894483e-07,1.934308342230736e-06,8.063257401208301e-08,8.557078477728917e-08,0.0615446413397
Gm8012,1.7783454695192392e-08,0.0003882085811062197,0.0003622722564674552,0.000362337889414545,0.0003623201059598498,0.00033007870259746597,2.656366995332223e-07,2.807371426351989e-06,1.1702662878126159e-07,1.2419373419918874e-07,0.08419893394
Gm8074,1.4114237209336526e-05,0.2652113925459576,0.22216990067060405,0.25124538730514173,0.25113462266572484,0.1633722956980703,7.62320539528403e-05,0.0008056555830402543,3.3584140650928406e-05,3.564094668663502e-05,0.0645946932691
Gm8095,0.22827638515359777,1.0,1.0,1.0,0.5,0.5,0.2777565892294521,1.0,0.12236606356133095,0.12986017397239033,-0.00508702347279
Gm8109,0.38980848516360755,1.0,1.0,1.0,0.5,0.5,0.4187499770991842,1.0,0.18448090270756862,0.19577913534973815,-1.18683188823e-05
Gm8160,0.04958217795756912,1.0,1.0,1.0,0.5,0.5,0.08043095056212536,0.8500314632700071,0.03543397057145204,0.037604066430028026,0.0109568843386
Gm8174,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.22027571677200697,0.23376614454520472,-0.00187105884155
Gm8211,1.111341778434667e-06,0.023973020355342656,0.0209790039233011,0.021202178448976577,0.021201067107198143,0.017055762273636834,8.798055253931299e-06,9.298191466297619e-05,3.875995854518877e-06,4.113374912414404e-06,-0.0542428784342
Gm8228,0.38406795616538997,1.0,1.0,1.0,0.5,0.5,0.4139297073769486,1.0,0.18235732597136892,0.19352550361246815,0.0113785642256
Gm8231,0.32286320787323713,1.0,1.0,1.0,0.5,0.5,0.3637881308690477,1.0,0.1602673825606563,0.17008269756912733,0.00339241833436
Gm8292,0.219314167983358,1.0,1.0,1.0,0.5,0.5,0.2692511643295391,1.0,0.11861898642877332,0.12588361319924743,-0.00718639319026
Gm8304,0.16002067745840926,1.0,1.0,1.0,0.5,0.5,0.2095618719147944,1.0,0.0923227830882297,0.09797694168239501,-0.013352011745
Gm8341,1.834462777094992e-05,0.33004201441355496,0.2764752659736933,0.3236175785073276,0.3235808892517857,0.2023228996858067,9.535185981359242e-05,0.0010077225291557316,4.200739853196599e-05,4.458007328767669e-05,-0.0356551750507
Gm8371,0.00035861145367650045,0.9996029017255652,0.9960704989264224,1.0,0.5,0.5,0.0012236148449089907,0.012931727274483771,0.0005390652740303922,0.0005720794494053068,-0.0350536745651
Gm8388,4.6082679761981505e-08,0.001005663235014831,0.0009272717012752674,0.0009277018631790642,0.0009276443436086877,0.0008277831765644738,5.901285806000611e-07,6.236751615877794e-06,2.5998199215865107e-07,2.7590416614562074e-07,0.0662316934968
Gm8429,0.04059113007515543,1.0,1.0,1.0,0.5,0.5,0.06814452783888272,0.7201828687575637,0.03002116942759975,0.031859767089497976,-0.0137162813795
Gm8444,0.3033921998926026,1.0,1.0,1.0,0.5,0.5,0.3468772556797682,1.0,0.15281727225353534,0.16217631738136126,-0.0020765979587
Gm847,0.39942361515121727,1.0,1.0,1.0,0.5,0.5,0.42645816927778113,1.0,0.18787675782188223,0.19938296408374634,0.000706489790459
Gm8471,0.04609579359745312,1.0,1.0,1.0,0.5,0.5,0.07570687924535519,0.8001052939791901,0.03335277418068478,0.03539541055347212,0.0224953657694
Gm8479,0.24523659417948862,1.0,1.0,1.0,0.5,0.5,0.29398186134635224,1.0,0.12951413045207302,0.13744601258631942,0.00819804759018
Gm8483,0.005334497416030097,1.0,1.0,1.0,0.5,0.5,0.012428960304705302,0.1313549975587197,0.005475596279699565,0.005810940262272703,-0.0170536433054
Gm8485,0.14134517274803754,1.0,1.0,1.0,0.5,0.5,0.1897405780375439,1.0,0.08359048365590982,0.08870984678323038,0.00763883635409
Gm8505,0.010486067526054575,1.0,1.0,1.0,0.5,0.5,0.022051589261308797,0.23305138825558322,0.009714859260993374,0.010309830005421194,-0.0244244635215
Gm8515,0.011345669402595331,1.0,1.0,1.0,0.5,0.5,0.02356732570213945,0.24907039158360886,0.01038261912287622,0.011018485733260499,-0.0209780178872
Gm8543,0.00011541960470546127,0.9195578585855595,0.8498999496253514,1.0,0.5,0.5,0.0004652145086010396,0.004916601963756892,0.00020495091866966198,0.00021750280412431402,0.0372699587086
Gm8560,0.26611740191231614,1.0,1.0,1.0,0.5,0.5,0.3131481520557492,1.0,0.13795786729981915,0.14640687235505603,-0.0043038634744
Gm8584,1.4110945650387068e-05,0.26515858219080113,0.22216990067060405,0.25124538730514173,0.25113462266572484,0.16333872577907288,7.62320539528403e-05,0.0008056555830402543,3.3584140650928406e-05,3.564094668663502e-05,-0.0521259167742
Gm8586,0.00013490723910701934,0.9474380794606967,0.8891621429051573,1.0,0.5,0.5,0.0005323144789797098,0.005625745466447432,0.00023451190681074603,0.0002488742068733524,0.0127944480072
Gm8594,0.10579951382852537,1.0,1.0,1.0,0.5,0.5,0.1502672292716265,1.0,0.06620044327030207,0.07025478167663693,0.0136455084947
Gm8613,7.98097772830476e-11,1.742566209883556e-06,1.698271833050491e-06,1.6982722508059699e-06,1.6981924410286868e-06,1.643123694703384e-06,3.107824294116581e-09,3.284492367491656e-08,1.369156447975973e-09,1.453008206319111e-09,-0.0828378969734
Gm8655,0.052192673358645233,1.0,1.0,1.0,0.5,0.5,0.08399341705350885,0.887681255835645,0.03700342029118355,0.03926963454355242,0.0191380082172
Gm8681,0.2981764184029829,1.0,1.0,1.0,0.5,0.5,0.3421489001656027,1.0,0.15073418845346398,0.1599656585041902,-0.00492867718109
Gm8736,0.011347384037282518,1.0,1.0,1.0,0.5,0.5,0.02356732570213945,0.24907039158360886,0.01038261912287622,0.011018485733260499,0.0237813864463
Gm8740,0.3068934411395162,1.0,1.0,1.0,0.5,0.5,0.3501834511366094,1.0,0.15427382140162343,0.16372207051147858,-0.00855092479202
Gm8779,2.414443619264161e-06,0.051351582301407794,0.044179322634478324,0.04518490496200604,0.045177049648301965,0.03492251250903682,1.6849454100726613e-05,0.0001780728192871304,7.423051158509174e-06,7.8776638456365e-06,-0.050246936094
Gm8780,0.024205499044889677,1.0,1.0,1.0,0.5,0.5,0.04426340898230566,0.4677961660727366,0.019500308280699742,0.020694572924442354,0.0182622959258
Gm8785,0.011799329602864403,1.0,1.0,1.0,0.5,0.5,0.02434428736933149,0.25728168161875303,0.01072491069916642,0.011381740400058295,0.0228165283149
Gm8824,0.00020958689929224272,0.9897101774440173,0.9644977458192384,1.0,0.5,0.5,0.0007743012452025088,0.008183173465827618,0.0003411195235688803,0.0003620108336150834,0.0426441635023
Gm8826,0.03562733439911871,1.0,1.0,1.0,0.5,0.5,0.06109202105972937,0.6456487172237594,0.026914177455964864,0.028562492451214776,-0.0175289769746
Gm8899,0.07866900550263028,1.0,1.0,1.0,0.5,0.5,0.11818410091025326,1.0,0.05206617507812248,0.05525488323266265,0.016991893219
Gm8912,0.02596431071398358,1.0,1.0,1.0,0.5,0.5,0.04689814362418246,0.49564125962578154,0.02066104440418664,0.021926396442704818,-0.0116548212714
Gm8936,0.22079823896935047,1.0,1.0,1.0,0.5,0.5,0.27052195665756357,1.0,0.11917883581062123,0.12647774964532724,-0.00677490962961
Gm8944,0.15640782959330674,1.0,1.0,1.0,0.5,0.5,0.20589705482577228,1.0,0.09070824266598441,0.09626352135966686,0.00548142238355
Gm8953,8.673441695425514e-07,0.018759411051180508,0.01651256127182732,0.01665040602270836,0.01665040602270836,0.013553119993271908,7.170025910343266e-06,7.577614803327895e-05,3.1587651933494494e-06,3.352218626700334e-06,-0.0506488915244
Gm8956,0.006880422686374712,1.0,1.0,1.0,0.5,0.5,0.015452713374589401,0.16331141767556828,0.006807715029320118,0.0072246424566797685,-0.0217668590702
Gm8959,0.001937286565525841,1.0,0.9999999999973646,1.0,0.5,0.5,0.005222631746007959,0.05519518635740252,0.002300837902576283,0.002441748975287343,0.0267698683054
Gm8970,0.002817117121157335,1.0,1.0,1.0,0.5,0.5,0.007208466365440541,0.07618240453114121,0.003175700190948638,0.00337019078066564,-0.0130808292537
Gm9022,0.012589977137443363,1.0,1.0,1.0,0.5,0.5,0.02569573624067092,0.27156441797348424,0.011320293436796447,0.012013586384464267,-0.0163366719746
Gm9067,0.0006343498473561446,0.9999990385174528,0.9999248970635621,1.0,0.5,0.5,0.002013126497042759,0.021275651351492144,0.0008868857641776266,0.0009412016393909585,-0.0172327944634
Gm9068,7.945438993298943e-08,0.0017333033109695473,0.0015860013796323846,0.0015872603476913298,0.0015872603476913298,0.0014002247137890726,9.297028885103603e-07,9.82552986386005e-06,4.095819403032498e-07,4.346661196392145e-07,-0.0601725809526
Gm9081,0.028471295631104006,1.0,1.0,1.0,0.5,0.5,0.05070491588984705,0.5358729885398785,0.02233812338300077,0.02370618539411687,-0.0143307864694
Gm9106,0.1369140976375866,1.0,1.0,1.0,0.5,0.5,0.18512605436876955,1.0,0.08155754863850849,0.08655240796930644,0.00580888817842
Gm9108,0.31217731823348305,1.0,1.0,1.0,0.5,0.5,0.35449216021397895,1.0,0.1561720293623827,0.16573653112944578,-0.00173754347174
Gm9132,1.1259808923682121e-08,0.00024581645270815855,0.000230371672895191,0.00023039821019638356,0.0002303756905785362,0.0002116618881473765,1.7848100391122445e-07,1.886269748899372e-06,7.863006213346469e-08,8.344563231776909e-08,0.04581202771
Gm9198,0.027506230817526796,1.0,1.0,1.0,0.5,0.5,0.04922988387500495,0.520284168400573,0.021688295914338768,0.023016560299736102,-0.0213813225036
Gm9202,0.03371302527238267,1.0,1.0,1.0,0.5,0.5,0.05835026533017889,0.6166725753476471,0.025706293038883884,0.027280633118851292,-0.0113949259838
Gm9210,0.17247998768148837,1.0,1.0,1.0,0.5,0.5,0.22228026650131477,1.0,0.09792589005569968,0.10392320181698596,0.0105171993238
Gm9264,0.16493563905805947,1.0,1.0,1.0,0.5,0.5,0.2146916732217361,1.0,0.09458272440779883,0.10037528943000844,0.0128926434106
Gm9306,3.213017112932593e-08,0.0007012841518601043,0.0006497821714466223,0.0006499933619462636,0.0006499933619462636,0.0005847369843826026,4.3644146153040336e-07,4.612515102501931e-06,1.9227491153526382e-07,2.0405047556327337e-07,0.0448852998902
Gm9359,3.2859742129783256e-06,0.06923279270663774,0.0591900380599758,0.06101401287809823,0.0609909673670907,0.046187653537623344,2.1909299056870752e-05,0.00023154759960404865,9.652173107448923e-06,1.0243304740425131e-05,0.0578625315326
Gm9568,0.04236572737458439,1.0,1.0,1.0,0.5,0.5,0.07057399034841501,0.7458585515327194,0.031091472618915636,0.032995619257838935,0.0242397608125
Gm9713,0.0008799783156817378,0.9999999955122089,0.9999974576396464,1.0,0.5,0.5,0.0026642625296412962,0.028157157919663882,0.001173744676771074,0.0012456287592210002,0.0196370208762
Gm9717,0.3428325724247673,1.0,1.0,1.0,0.5,0.5,0.38094089267479564,1.0,0.16782405636341757,0.1781021675603912,0.00737665706307
Gm9722,0.040153450951451224,1.0,1.0,1.0,0.5,0.5,0.06754762201970585,0.7138744921517521,0.029758201713270614,0.031580694345486826,-0.0123512897469
Gm9744,0.02392196143106799,1.0,1.0,1.0,0.5,0.5,0.04384297435850625,0.4633528186302425,0.019315085204473375,0.02049800616236455,0.0174963767557
Gm9779,0.033713891711341704,1.0,1.0,1.0,0.5,0.5,0.05835026533017889,0.6166725753476471,0.025706293038883884,0.027280633118851292,-0.0151023532767
Gm9785,0.17504908206951197,1.0,1.0,1.0,0.5,0.5,0.22494780619465457,1.0,0.09910107849163609,0.10517036275605264,0.00907298889944
Gm9796,5.576700555510006e-13,1.2176058050705763e-08,1.2101888602344957e-08,1.2101997875512263e-08,1.2101997875512263e-08,1.1941946569569127e-08,9.025270317707254e-11,9.538322848295e-10,3.9760957765881686e-11,4.2196052912974e-11,-0.0925700461685
Gm9801,0.014491430522463928,1.0,1.0,1.0,0.5,0.5,0.028900360316770464,0.30543236648831784,0.01273209516749176,0.013511851614437327,0.0135596860523
Gm9804,4.2917015199114044e-05,0.6082260321519826,0.5201348199337703,0.7342343349967672,0.5,0.3802447546641504,0.00019798037442479995,0.0020923481097126747,8.722053776642625e-05,9.256221764980307e-05,0.0322136981397
Gm9805,5.4953660826540204e-05,0.6987730163734132,0.6061420318070118,0.9317393193139891,0.5,0.4399590085772809,0.00024564249920517255,0.00259606347533333,0.00010821815516417307,0.00011484579995128341,-0.0418216993482
Gm9815,0.24997439836159924,1.0,1.0,1.0,0.5,0.5,0.2981063843361499,1.0,0.13133119496791362,0.13937436026114555,-0.0103560979889
Gm9831,0.03152577963648024,1.0,1.0,1.0,0.5,0.5,0.05518435608179302,0.5832137830273095,0.02431154718103724,0.025800468320900948,-0.0194987078865
Gm9832,0.14021661601176844,1.0,1.0,1.0,0.5,0.5,0.1886615572750229,1.0,0.08311511951215743,0.08820536973615285,-0.00348754808044
Gm9861,0.13473225002991723,1.0,1.0,1.0,0.5,0.5,0.1828481020937605,1.0,0.08055399349820841,0.08548739172773274,-0.00659477495547
Gm9873,6.545861272727513e-14,1.4301959616602744e-09,1.4267897974207244e-09,1.425819502425507e-09,1.425819502425507e-09,1.415149748550961e-09,2.6004223362762936e-11,2.7482465247225826e-10,1.145619788066395e-11,1.215781407481086e-11,0.124742247843
Gm9876,0.40716184503961983,1.0,1.0,1.0,0.5,0.5,0.4324144887223893,1.0,0.19050082289185044,0.2021677357482377,0.001849405261
Gm9878,0.0014268123779922267,0.9999999999999711,0.9999999982491095,1.0,0.5,0.5,0.004035340176683233,0.042647340249060174,0.001777774899675553,0.0018866518300632094,0.0260681827986
Gm9886,0.34835459905436,1.0,1.0,1.0,0.5,0.5,0.38541441038159435,1.0,0.16979487100213228,0.18019368153413728,0.00465552174967
Gm9888,0.0001835401154916104,0.9818263527472849,0.9472813079987632,1.0,0.5,0.5,0.0006904574227504862,0.007297073194887837,0.000304182007393832,0.00032281113937799937,0.0401872494665
Gm9889,0.006977522344356076,1.0,1.0,1.0,0.5,0.5,0.015628988503188872,0.1651743747145477,0.00688537328992277,0.0073070567710635855,0.0204100683171
Gm9890//Gm9890//Gm9890//Gm9890//Gm9890,0.004418251321634947,1.0,1.0,1.0,0.5,0.5,0.01058847040198382,0.1119038495341094,0.004664765814632333,0.004950451805005543,0.026073671568
Gm9896,5.3871215273018615e-05,0.6915685910763618,0.5989647797185705,0.9136814253217856,0.5,0.4351716769754444,0.00024117779665185326,0.0025488784350231083,0.00010625122405396064,0.00011275840734642224,0.0420093888798
Gm9909,0.0005047154891869028,0.9999836738084917,0.9995293395759669,1.0,0.5,0.5,0.0016522859206465972,0.017462121348209327,0.0007279169309654493,0.0007724970187117583,0.0312535423855
Gm9910,0.47410347229251626,1.0,1.0,1.0,0.5,0.5,0.48286155072225884,1.0,0.21272534837397672,0.22575336612292254,-0.00048121850092
Gm9911,0.06008865532580915,1.0,1.0,1.0,0.5,0.5,0.09447750849189236,0.9984819802351675,0.04162220180376993,0.044171285812773034,-0.0116033400686
Gm9921,7.955438586061617e-08,0.0017354828349146478,0.0015877575434777302,0.0015890193031799474,0.0015889397487940868,0.0014019073876357783,9.297028885103603e-07,9.82552986386005e-06,4.095819403032498e-07,4.346661196392145e-07,-0.0520302436606
Gm9925,0.04015918665557395,1.0,1.0,1.0,0.5,0.5,0.06754762201970585,0.7138744921517521,0.029758201713270614,0.031580694345486826,0.0125700759715
Gm9930,1.5272239836307122e-10,3.3345351102553877e-06,3.2363349359298965e-06,3.2363403437118424e-06,3.2363403437118424e-06,3.120118598557545e-06,5.156496264253376e-09,5.449623601630848e-08,2.2717018212811772e-09,2.4108285021125258e-09,-0.0597218889779
Gm9943,0.09694378401168519,1.0,1.0,1.0,0.5,0.5,0.14020879110636159,1.0,0.06176918391738079,0.06555213705655627,-0.00958720472725
